"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predict","pred_profit"
"94",10021,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"HA7","E",161,7,9.9,3.4,347,119,"Average","owner-occupied",51.619686,-0.319474,63,99,5,"stanmore","Affinity Water",54300,"Harrow","tube",1,0,0,0.9606844,999000,751398.001142675,-0.247849848706031
"95",12871,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"CR5","D",57,3,2.9,1.7,289,169,"Good","owner-occupied",51.301164,-0.115555,62,166,6,"coulsdon south","SES Water",53700,"Croydon","rail",0,1,0,1.6771586,317000,294129.292555185,-0.0721473420972074
"96",15241,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SW19","E",192,7,11.4,3.4,335,101,"Poor","rental (social)",51.432081,-0.199698,146,30,3,"wimbledon park","Thames Water",75000,"Merton","tube",1,0,0,0.3057288,1355000,1546855.78264202,0.141590983499649
"97",76,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE16","C",68.25,3,1.9,1.8,167,161,"Average","owner-occupied",51.506683,-0.033944,49,6,2,"rotherhithe","Thames Water",69100,"Southwark","light_rail",0,0,1,0.9992112,360000,556523.138087092,0.545897605797477
"98",6489,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA14","B",66.02,3,1.2,1.1,97,85,"Good","owner-occupied",51.424772,0.09611,233,72,5,"sidcup","Thames Water",48100,"Bexley","rail",0,1,0,0.9780836,254000,307325.913063461,0.209944539619923
"99",8883,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW19","C",40,2,2.3,1.9,324,270,"Good","rental (private)",51.424221,-0.17987,51,14,3,"colliers wood","Thames Water",64700,"Merton","tube",1,0,0,0.4759924,258000,300523.515711165,0.164819828337848
"100",11034,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N17","C",68,4,2.4,2.4,201,201,"Average","rental (social)",51.609117,-0.08225,195,22,3,"white hart lane","Thames Water",37700,"Haringey","light_rail",0,0,1,0.7214454,152000,337582.470973589,1.22093730903677
"101",14586,NA,NA,"F","N","L",NA,NA,NA,"STREATHAM",NA,NA,"SW16","C",58,3,2,1.8,193,181,"Good","owner-occupied",51.434439,-0.11796,19,64,3,"streatham hill","Thames Water",55900,"Croydon","rail",0,1,0,0.674219,335000,384676.452115274,0.148287916762013
"102",1668,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW3","C",66,3,2.7,1.4,231,117,"Poor","owner-occupied",51.548131,-0.159828,46,59,2,"belsize park","Thames Water",55700,"Camden","tube",1,0,0,0.2995148,579000,527260.133689871,-0.0893607362869245
"103",8506,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA8","D",64,3,3.2,2,282,171,"Good","owner-occupied",51.468518,0.178226,103,24,6,"slade green","Thames Water",44900,"Bexley","rail",0,1,0,0.7655648,210000,245712.3626138,0.170058869589524
"104",6272,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E17","D",59.5,3,3,2.3,261,204,"Good","rental (private)",51.588718,-0.019751,65,33,3,"walthamstow central","Thames Water",50500,"Waltham Forest","tube",1,0,1,0.416338,386000,360099.104351588,-0.0671007659285277
"105",15772,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"HA4","D",113,4,4.7,2.5,234,125,"Average","owner-occupied",51.576508,-0.43415,20,51,6,"west ruislip","Affinity Water",54700,"Hillingdon","tube",1,0,0,0.636935,559000,533334.711754563,-0.0459128591152716
"106",11665,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N8","D",65,3,2.8,1.6,247,136,"Very Poor","owner-occupied",51.590146,-0.126415,61,39,3,"hornsey","Thames Water",63900,"Haringey","rail",0,1,0,0.8432398,435000,433041.289219007,-0.00450278340458131
"107",8612,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"IG8","D",69,3,3.6,1.7,299,139,"Average","owner-occupied",51.603963,0.038921,140,17,4,"woodford","Thames Water",54400,"Redbridge","tube",1,0,0,0.6779474,310000,347467.478760067,0.120862834709894
"108",10029,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"KT1","D",58,2,3.1,2.9,319,291,"Average","owner-occupied",51.409764,-0.307856,137,11,6,"kingston","Thames Water",63900,"Kingston upon Thames","rail",0,1,0,0.4946344,329000,298343.957563612,-0.0931794602929733
"109",14001,NA,NA,"F","N","L",NA,NA,NA,"ADDISCOMBE",NA,NA,"CR0","B",48,2,1.8,1.8,228,228,"Good","owner-occupied",51.380107,-0.07103,46,59,3,"addiscombe","Thames Water",59100,"Croydon","light_rail",0,0,1,0.1236586,181000,361979.195679794,0.999885059004387
"110",2885,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE9","D",107,5,4.7,1.9,249,101,"Average","owner-occupied",51.463661,0.047043,18,46,4,"eltham","Thames Water",47900,"Greenwich","rail",0,1,0,0.8084414,352000,476250.950704978,0.352985655411869
"111",10822,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG6","C",105,5,3.5,1.4,187,75,"Average","owner-occupied",51.601414,0.077593,57,49,4,"fairlop","Thames Water",51500,"Redbridge","tube",1,0,0,0.879281,420000,515754.506542774,0.227986920339938
"112",9090,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW2","D",64,3,3.5,1.1,309,102,"Average","owner-occupied",51.453998,-0.114565,53,26,2,"herne hill","Thames Water",61900,"Lambeth","rail",0,1,0,0.8556678,267000,512703.443807078,0.920237617254975
"113",10656,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB6","D",100,5,3.8,1.5,218,84,"Average","owner-occupied",51.553067,-0.333671,100,42,4,"sudbury hill","Affinity Water",54000,"Ealing","tube",1,0,0,0.5990296,458000,505574.54349881,0.10387454912404
"114",3539,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM2","E",96,4,5.8,2.2,341,130,"Average","owner-occupied",51.57785,0.207322,30,31,6,"gidea park","Essex & Suffolk Water",54000,"Havering","rail",0,1,0,0.4045314,293000,421246.824652879,0.437702473218018
"115",7802,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE6","D",78,4,4.5,2.8,348,216,"Average","owner-occupied",51.445391,-0.011653,60,21,3,"catford bridge","Thames Water",48700,"Lewisham","rail",0,1,0,0.7369804,231000,448674.899125413,0.942315580629494
"116",4304,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE22","C",47,2,1.5,1.2,182,142,"Average","owner-occupied",51.462303,-0.066803,96,23,2,"peckham rye","Thames Water",62600,"Southwark","light_rail",0,1,1,0.6530914,259000,354209.29111019,0.367603440579884
"117",2347,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N11","C",49,2,1.8,1.6,212,187,"Good","owner-occupied",51.615268,-0.139825,53,54,4,"new southgate","Thames Water",52600,"Barnet","rail",0,1,0,0.2460744,221000,257925.826025365,0.167085185635137
"118",15078,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"NW2","E",202,7,11,5.2,311,144,"Very Poor","owner-occupied",51.545646,-0.225437,99,64,2,"willesden green","Thames Water",54700,"Camden","tube",1,0,0,0.7096388,935000,1834026.46855989,0.961525634823407
"119",13698,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB3","E",92,4,5.6,1.8,344,106,"Average","owner-occupied",51.522756,-0.432861,104,42,5,"hayes and harlington","Affinity Water",43800,"Hillingdon","rail",0,1,0,1.702636,323000,385674.916743204,0.194039989917039
"120",11205,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"TW12","D",107.75,5,5.6,4.1,271,196,"Average","rental (private)",51.425031,-0.368609,80,20,6,"hampton","Thames Water",54700,"Richmond upon Thames","rail",0,1,0,0.7879352,557000,533630.066892612,-0.0419567919342693
"121",10906,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM3","C",53,2,2.1,1,225,110,"Good","owner-occupied",51.610317,0.215728,27,50,6,"harold wood","Essex & Suffolk Water",36500,"Havering","rail",0,1,0,1.699529,155000,204871.074740996,0.321748869296748
"122",1755,NA,NA,"D","N","F",NA,NA,NA,"CHEAM",NA,NA,"SM1","C",88,5,2.8,1.5,183,91,"Average","owner-occupied",51.363431,-0.209027,80,47,5,"west sutton","SES Water",55200,"Sutton","rail",0,1,0,0.400803,468000,450890.94005152,-0.0365578204027358
"123",8626,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE21","D",106,5,4.6,1.4,245,71,"Poor","owner-occupied",51.443724,-0.094856,55,34,3,"west dulwich","Thames Water",55900,"Southwark","rail",0,1,0,0.2647164,6e+05,592653.706990748,-0.0122438216820868
"124",14299,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM13","E",82,3,5.2,1.3,356,86,"Average","owner-occupied",51.53669,0.197802,23,9,6,"elm park","Essex & Suffolk Water",44600,"Havering","tube",1,0,0,1.177553,255000,342631.334537105,0.343652292302371
"125",10078,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N11","D",74.9,3,2,2,178,175,"Good","rental (private)",51.61777,-0.142066,60,59,4,"new southgate","Affinity Water",51100,"Barnet","rail",0,1,0,0.270309,328000,365236.146910637,0.113524838142185
"126",11470,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W11","D",94.01,4,4.1,2.3,265,149,"Poor","owner-occupied",51.51682,-0.213957,52,13,2,"ladbroke grove","Thames Water",47300,"Kensington and Chelsea","tube",2,0,0,0.2659592,676000,633357.308056716,-0.0630809052415446
"127",9091,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W2","C",65,3,2.2,1.3,193,116,"Average","owner-occupied",51.515499,-0.195258,64,27,1,"notting hill gate","Thames Water",58500,"Westminster","tube",3,0,0,0.4654286,651000,771742.470828114,0.18547230541953
"128",8832,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE6","E",99,5,6.9,3.5,335,154,"Average","rental (private)",51.438315,-0.012809,77,23,3,"bellingham","Thames Water",54200,"Lewisham","rail",0,1,0,0.6419062,443000,644483.420125084,0.454815846783485
"129",14510,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR3","D",139,7,5.4,2.6,219,105,"Average","owner-occupied",51.407327,-0.043342,106,34,4,"clock house","Thames Water",61300,"Bromley","rail",0,1,0,0.273416,677000,773817.909469337,0.143010206010838
"130",13510,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR5","D",127,5,5,3.7,222,165,"Good","owner-occupied",51.388299,0.09496,66,77,6,"st mary cray","Thames Water",59500,"Bromley","rail",0,1,0,0.9202934,413000,598639.892826711,0.449491265924239
"131",13911,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW1","C",36,2,1.6,0.9,251,137,"Very Poor","owner-occupied",51.539583,-0.138976,54,29,2,"camden town","Thames Water",48500,"Camden","tube",1,0,0,0.3622762,383000,363357.32971318,-0.0512863453963961
"132",13047,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW3","D",41,2,2,0.9,253,118,"Very Poor","owner-occupied",51.555622,-0.152963,61,48,2,"gospel oak","Thames Water",58200,"Camden","light_rail",0,0,1,0.1000454,336000,408247.140363739,0.215021251082556
"133",7253,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW8","D",51,3,2.5,1.1,255,115,"Poor","owner-occupied",51.539019,-0.189699,32,36,2,"kilburn high road","Thames Water",45700,"Westminster","light_rail",0,0,1,0.0801606,341000,344724.855253061,0.0109233291878628
"134",5664,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E2","C",54,3,2.6,2.4,284,260,"Good","owner-occupied",51.536699,-0.070646,46,21,2,"haggerston","Thames Water",45700,"Hackney","light_rail",0,0,1,0.4076384,409000,401232.2497722,-0.0189920543466994
"135",7490,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N12","E",127,6,6.9,2.1,308,92,"Average","owner-occupied",51.615039,-0.184123,46,81,4,"woodside park","Affinity Water",51100,"Barnet","tube",1,0,0,0.4374656,562000,564896.398947546,0.00515373478210974
"136",11391,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW14","D",59,3,2.9,1.3,251,114,"Very Poor","owner-occupied",51.469812,-0.266364,48,10,3,"mortlake","Thames Water",66100,"Richmond upon Thames","rail",0,1,0,0.0633828,373000,451436.816557403,0.210286371467569
"137",12204,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"KT6","D",51.42,3,3.5,3.5,409,400,"Very Poor","owner-occupied",51.389022,-0.297647,76,35,6,"surbiton","Thames Water",57900,"Kingston upon Thames","rail",0,1,0,0.5884658,281000,312667.358438464,0.112695225759658
"138",2812,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N1","D",114,6,4.7,1,235,50,"Very Poor","owner-occupied",51.536515,-0.108532,59,43,1,"angel","Thames Water",63500,"Islington","tube",1,0,0,0.2653378,1087000,1637659.30555163,0.506586297655597
"139",12160,NA,NA,"F","N","L",NA,NA,NA,"HIGH BARNET",NA,NA,"EN5","D",51.13,2,2.9,2.9,343,334,"Poor","rental (private)",51.657675,-0.206863,60,131,5,"high barnet","Affinity Water",60200,"Barnet","tube",1,0,0,0.7866924,273000,270308.941149171,-0.00985735842794408
"140",7132,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR1","E",76,4,5,0.8,376,59,"Average","owner-occupied",51.411628,0.018057,101,68,4,"bromley north","Thames Water",56100,"Bromley","rail",0,1,0,0.2336464,478000,446971.655952419,-0.0649128536560266
"141",12218,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA15","E",114,7,6.5,2.5,299,104,"Average","owner-occupied",51.441631,0.106293,81,31,5,"sidcup","Thames Water",56500,"Bexley","rail",0,1,0,0.5698238,405000,578273.616091617,0.427836089115104
"142",15656,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E8","C",105,5,2.6,1,132,48,"Good","owner-occupied",51.545155,-0.070822,44,19,2,"dalston junction","Thames Water",56000,"Hackney","light_rail",0,0,1,0.3399058,580000,853194.405087151,0.471024836357157
"143",8681,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE23","D",66,3,2.8,2.2,240,191,"Good","owner-occupied",51.443464,-0.052751,96,53,3,"forest hill","Thames Water",66600,"Lewisham","light_rail",0,1,1,0.2355106,337000,451190.863791087,0.338845293148627
"144",10490,NA,NA,"T","N","F",NA,NA,NA,"EAST FINCHLEY",NA,NA,"N2","D",129,5,6.6,1.9,291,81,"Very Poor","owner-occupied",51.594171,-0.163559,161,92,3,"east finchley","Affinity Water",53100,"Barnet","tube",1,0,0,0.5474534,866000,691042.211754284,-0.20202977857473
"145",6609,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA6","E",57.6,3,4.7,3.4,492,356,"Average","owner-occupied",51.451319,0.154163,18,39,6,"bexley","Thames Water",61700,"Bexley","rail",0,1,0,0.96317,205000,279106.417964664,0.361494721778849
"146",13182,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"EN2","E",107.84,6,7.3,5.8,350,277,"Average","owner-occupied",51.655602,-0.091668,25,48,5,"enfield chase","Thames Water",54900,"Enfield","rail",0,1,0,0.257881,610000,527734.678891552,-0.134861182144996
"147",6412,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E14","C",74,4,1.8,1.3,139,97,"Average","rental (private)",51.51486,-0.036244,133,10,2,"limehouse","Thames Water",50700,"Tower Hamlets","light_rail",0,0,1,0.3846466,290000,484626.771124619,0.671126796981445
"148",8595,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE23","D",180,7,6,2.8,188,87,"Good","owner-occupied",51.447703,-0.054065,41,79,3,"honor oak park","Thames Water",66600,"Lewisham","light_rail",0,0,1,0.6332066,830000,1286634.48752252,0.550162033159659
"149",1916,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SM2","C",51,2,2.3,2,262,233,"Average","owner-occupied",51.352755,-0.193115,79,79,5,"sutton","SES Water",48800,"Sutton","rail",0,1,0,0.6481202,196000,227175.551232023,0.159058934857262
"150",2852,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW16","D",54,3,2.9,1.7,307,177,"Average","owner-occupied",51.419877,-0.134597,114,36,3,"streatham common","Thames Water",57700,"Croydon","rail",0,1,0,0.083889,319000,354793.668538842,0.112205857488534
"151",8520,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR5","C",42,2,1.7,0.1,212,1,"Good","rental (private)",51.382749,0.114582,72,68,6,"st mary cray","Thames Water",50900,"Bromley","rail",0,1,0,1.4124422,190000,243044.43372272,0.27918123011958
"152",9141,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E11","D",90,5,4.3,1,269,61,"Average","owner-occupied",51.58529,0.029843,127,21,4,"snaresbrook","Thames Water",55000,"Redbridge","tube",1,0,0,0.71461,724000,478283.480948032,-0.339387457254099
"153",10489,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE6","D",109,5,4.6,1.6,221,74,"Good","owner-occupied",51.440415,-0.030086,48,23,3,"catford","Thames Water",45100,"Lewisham","rail",0,1,0,0.4045314,491000,538144.187792812,0.0960166757491084
"154",9138,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE3","D",81,3,3,1.6,210,112,"Poor","owner-occupied",51.476901,0.022046,96,44,3,"westcombe park","Thames Water",59100,"Greenwich","rail",0,1,0,0.8861164,427000,485793.742540401,0.137690263560658
"155",15095,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE18","D",59.45,3,2.3,2.3,220,214,"Good","rental (private)",51.491561,0.066818,188,17,4,"woolwich arsenal","Thames Water",52000,"Greenwich","light_rail",0,1,1,0.1466504,222000,319426.284675788,0.438857138179225
"156",12737,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N10","C",46,3,1.9,1.4,230,176,"Average","owner-occupied",51.608782,-0.144235,64,46,4,"new southgate","Affinity Water",49800,"Haringey","rail",0,1,0,0.8158982,213000,249731.574570658,0.172448706904499
"157",5623,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE13","E",72,5,4.1,1.1,325,87,"Very Poor","owner-occupied",51.458863,-0.000603,46,17,3,"hither green","Thames Water",53500,"Lewisham","rail",0,1,0,0.6095934,538000,462141.537367793,-0.141000859911166
"158",1287,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA17","C",59.62,3,2.8,2.8,267,261,"Average","owner-occupied",51.484963,0.151139,48,49,5,"belvedere","Thames Water",45800,"Bexley","rail",0,1,0,0.6412848,168000,278921.099708947,0.660244641124684
"159",13091,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW16","D",93,4,3.3,1.1,202,66,"Poor","owner-occupied",51.404635,-0.112167,136,40,4,"thornton heath","Thames Water",51500,"Croydon","rail",0,1,0,0.770536,393000,503811.188403959,0.281962311460455
"160",6097,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W5","D",145,6,4.8,2.1,189,81,"Average","owner-occupied",51.499478,-0.311984,86,21,3,"northfields","Thames Water",65700,"Ealing","tube",1,0,0,0.2771444,907000,1070703.1991367,0.180488642929104
"161",7824,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW19","C",66,3,2.6,2.5,225,215,"Average","owner-occupied",51.443891,-0.222257,113,57,3,"southfields","Thames Water",61800,"Merton","tube",1,0,0,0.792285,364000,439429.081437063,0.207222751200723
"162",1244,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W10","C",101,4,2.9,1.4,178,90,"Average","owner-occupied",51.530548,-0.210219,125,36,2,"queens park","Thames Water",44500,"Kensington and Chelsea","tube",2,0,1,0.618293,788000,655992.700363692,-0.167521953853182
"163",15224,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM3","C",89,5,3.2,1.6,205,99,"Average","owner-occupied",51.61036,0.209806,67,56,6,"harold wood","Essex & Suffolk Water",40300,"Havering","rail",0,1,0,1.929447,271000,350567.200102801,0.29360590443838
"164",616,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"IG1","D",33.49,2,2,2,363,356,"Good","rental (private)",51.556349,0.070129,181,10,4,"ilford","Essex & Suffolk Water",43800,"Redbridge","rail",0,1,0,0.4617002,210000,198962.395045941,-0.052560023590756
"165",4491,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW1","C",47,3,1.5,1.2,181,152,"Average","rental (private)",51.446133,-0.335105,14,12,5,"twickenham","Thames Water",70600,"Richmond upon Thames","rail",0,1,0,0.6095934,218000,328175.440393192,0.505391928409137
"166",8698,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM3","D",100,5,5.2,2.3,291,125,"Good","owner-occupied",51.612618,0.220578,92,45,6,"harold wood","Essex & Suffolk Water",40300,"Havering","rail",0,1,0,1.5572284,313000,370218.887374037,0.182807946881908
"167",6496,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW2","D",94,6,3.1,1.4,188,84,"Average","owner-occupied",51.445533,-0.356324,133,17,5,"whitton","Thames Water",61900,"Richmond upon Thames","rail",0,1,0,0.748787,510000,543116.347724205,0.0649340151454995
"168",11360,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE21","E",185,7,11,11,310,303,"Poor","owner-occupied",51.439301,-0.097156,88,39,3,"west dulwich","Thames Water",58200,"Southwark","rail",0,1,0,0.4157166,1182000,1714638.35803198,0.450624668385774
"169",13112,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"W4","C",134,6,4,2.2,156,83,"Average","owner-occupied",51.503573,-0.255683,91,7,2,"turnham green","Thames Water",72900,"Hounslow","tube",2,0,0,0.6046222,9e+05,1228245.72334953,0.364717470388372
"170",3478,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"NW10","D",128,7,6,3.3,264,143,"Average","owner-occupied",51.546715,-0.25052,75,36,3,"neasden","Thames Water",38400,"Brent","tube",1,0,0,0.7668076,553000,568338.698307073,0.0277372482948876
"171",4761,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"NW7","E",88,3,6.1,1.7,388,107,"Average","owner-occupied",51.619613,-0.237875,71,88,4,"mill hill broadway","Affinity Water",55000,"Barnet","rail",0,1,0,0.879281,558000,490258.86903283,-0.121399876285252
"172",4454,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW18","C",70,4,2.7,2.7,230,227,"Average","owner-occupied",51.444456,-0.179368,135,20,3,"earlsfield","Thames Water",62700,"Wandsworth","rail",0,1,0,0.462943,497000,463630.790577683,-0.0671412664432935
"173",1813,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"UB10","E",88,5,5.5,2,353,128,"Average","owner-occupied",51.531704,-0.446573,47,51,6,"hillingdon","Affinity Water",49300,"Hillingdon","tube",2,0,0,1.867307,360000,362124.988876544,0.00590274687928872
"174",8846,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"NW4","D",247,8,8.8,5.6,203,128,"Average","owner-occupied",51.585573,-0.213532,31,52,3,"brent cross","Thames Water",54400,"Barnet","tube",1,0,0,0.9091082,1093000,1638031.89016774,0.498656807106808
"175",7836,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"SM1","D",179,7,7.7,4.2,243,131,"Average","owner-occupied",51.362874,-0.204955,65,50,5,"west sutton","SES Water",55200,"Sutton","rail",0,1,0,0.3740828,678000,844140.641932221,0.245045194590296
"176",10756,NA,NA,"F","N","L",NA,NA,NA,"SOUTH WOODFORD",NA,NA,"E18","C",42,2,1,1,140,133,"Good","rental (private)",51.598087,0.025663,48,39,4,"south woodford","Thames Water",63400,"Redbridge","tube",1,0,0,0.6860256,262000,275314.355460529,0.0508181506127056
"177",10806,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM6","C",48.238,2,1.9,1.8,230,228,"Poor","owner-occupied",51.370933,-0.143337,67,39,4,"hackbridge","SES Water",57200,"Sutton","rail",0,1,0,0.9047584,232000,255020.651980412,0.099226948191431
"178",10578,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"W5","F",203,9,13,4.9,375,136,"Average","owner-occupied",51.514333,-0.312551,69,34,3,"west ealing","Thames Water",64800,"Ealing","rail",0,1,0,0.3889964,773000,1593277.69607362,1.06116131445488
"179",9505,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR2","C",48,2,1.2,1.1,139,131,"Average","owner-occupied",51.403058,0.005459,55,45,4,"shortlands","Thames Water",64600,"Bromley","rail",0,1,0,0.3703544,193000,289100.125334118,0.497928110539471
"180",9712,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE8","D",117.45,5,5.3,4.1,271,208,"Poor","owner-occupied",51.468812,-0.017748,94,7,2,"elverson road","Thames Water",50700,"Lewisham","light_rail",0,0,1,0.0447408,498000,1122648.13427304,1.25431352263663
